,tweet,politican,Party,State
154,"Local police departments shouldn't have arsenals of military-grade weapons like combat vehicles, tear gas &amp; grenade… https://t.co/eAvWhAMNja",Cory A. Booker ,D,NJ 
155,Looking forward to joining this discussion on Baby Bonds this morning—tune in to @OnPointRadio around 11:30am ET!… https://t.co/sOpM0GzDqS,Cory A. Booker ,D,NJ 
156,Yesterday I testified in the NJ Assembly Environment Committee in support of sending vital environmental justice le… https://t.co/EcrQNeRP1U,Cory A. Booker ,D,NJ 
157,The House just passed our Safeguarding America’s First Responders Act—a bill that ensures the families of our brave… https://t.co/Yn0GMhO4ym,Cory A. Booker ,D,NJ 
158,What we’re seeing in Portland is what we would find under authoritarian regimes—not the US. This horrific violence… https://t.co/xBBRyz5xcU,Cory A. Booker ,D,NJ 
159,"Big factory farming hurts our small farmers, public health, our environment and more. It’s time we end this broken… https://t.co/1fFMUCTC06",Cory A. Booker ,D,NJ 
160,"RT @TODAYshow: “He showed that the way you should live your life is with virtue and grace.”

@CoryBooker remembers the life and legacy of c…",Cory A. Booker ,D,NJ 
161,This is shocking and sickening. My heart is with Judge Salas and her family and I pray that whoever is responsible… https://t.co/LCxlpCEQ9Q,Cory A. Booker ,D,NJ 
162,A staggering 70% of the wealth in our country is owned by the top 10% of households while the bottom half owns less… https://t.co/3ysOHE3hfw,Cory A. Booker ,D,NJ 
163,Grateful to join @amjoyshow this morning on #AMJoy to talk about the incredible legacy of Congressman John Lewis. https://t.co/CwYTe1CYiI,Cory A. Booker ,D,NJ 
164,Welcome news. Confederate flags have no place on our military bases or anywhere in our country. We should not be ho… https://t.co/O9Pz2qIEK7,Cory A. Booker ,D,NJ 
165,"Communities of color, low income communities, and indigenous communities disproportionately face environmental haza… https://t.co/dzvx4zxBow",Cory A. Booker ,D,NJ 
166,"RT @EconUS: ""I hope that our policies begin to reflect what real public safety is"". In an interview with The Economist, @CoryBooker outline…",Cory A. Booker ,D,NJ 
167,The #COVID19 crisis has exposed &amp; deepened structural racial inequities that must be addressed. Our proposal to inv… https://t.co/apUMwwazow,Cory A. Booker ,D,NJ 
168,"RT @TheEconomist: The Economist speaks to New Jersey Senator @CoryBooker about racial injustice, how to fight it—and why he remains an opti…",Cory A. Booker ,D,NJ 
169,RT @cafedotcom: Is justice a lie? @CoryBooker and @PreetBharara break it down on #StayTuned: https://t.co/nBeIdTHDJE https://t.co/1wzXPDEL9y,Cory A. Booker ,D,NJ 
170,New Jersey—tomorrow is the deadline to apply for emergency rental assistance. For New Jersey renters who have exper… https://t.co/PzyakyzTkt,Cory A. Booker ,D,NJ 
171,Excited to announce that my Senate office is accepting internship applications for this fall for high school &amp; coll… https://t.co/yv36sVzxq5,Cory A. Booker ,D,NJ 
172,"This is unacceptable. Millions of Americans rely on the USPS. That's why I, along with the support of @SenateDems,… https://t.co/falDydjXXY",Cory A. Booker ,D,NJ 
173,"Farming in America in the last 70 years has gone from raising animals in a more humane, pasture-based model to fact… https://t.co/EX0YYFjQn0",Cory A. Booker ,D,NJ 
174,"RT @SteveKerr: Check out our newest and final episode of “Flying Coach” with me and @petecarroll and our special guest @corybooker

Spotify…",Cory A. Booker ,D,NJ 
175,It’s been 5 years since Sandra Bland died in police custody after being arrested for a failure to signal a lane cha… https://t.co/NYxm73Fl1n,Cory A. Booker ,D,NJ 
176,Everyone in this country deserves a chance to thrive but a stark wealth gap has created an uneven playing field for… https://t.co/txgGkiNgVA,Cory A. Booker ,D,NJ 
177,#COVID19 is disproportionally harming Black &amp; Latino people across the US—from rural towns to big cities—they're 3… https://t.co/xWJeMPMDbf,Cory A. Booker ,D,NJ 
178,"Farm System Reform Act will:
✔️End large CAFOs by 2040
✔️Make Big Ag pay for their costs of pollution
✔️Help farmer… https://t.co/lbAr5LgGF7",Cory A. Booker ,D,NJ 
179,Big factory farms cause so much harm—from their environmental impact to how they treat workers &amp; small farmers &amp; an… https://t.co/sOFZfecutM,Cory A. Booker ,D,NJ 
180,It’s been two weeks since @HouseDemocrats passed with bipartisan support the George Floyd #JusticeInPolicing Act. A… https://t.co/xu2SApOvOQ,Cory A. Booker ,D,NJ 
181,"RT @TIME: Join us for a live #TIME100Talks tomorrow at 1PM ET featuring a conversation with U.S. Senator @CoryBooker 

Register now: https:…",Cory A. Booker ,D,NJ 
182,"RT @rethinkenergynj: With the national focus on social justice, @SenBooker, community and environmental advocates and an energy executive d…",Cory A. Booker ,D,NJ 
183,RT @SenWarren: Giant meatpacking companies have exploited the COVID-19 pandemic and endangered the lives of their workers – especially work…,Cory A. Booker ,D,NJ 
184,This shameful decision shows that our fight for reproductive freedom in this country is far from over. We can’t sto… https://t.co/m48k8jXd3O,Cory A. Booker ,D,NJ 
185,"Despite being 30% of our population, Black &amp; Latinx households own just 7.5% of our country's wealth while white ho… https://t.co/NzhNVq2ucm",Cory A. Booker ,D,NJ 
186,Our conversation around public safety needs to go far beyond policing. So many of our problems come from a poverty… https://t.co/EMbphd8jeA,Cory A. Booker ,D,NJ 
187,This a big win for Native American tribal sovereignty that sends a message to the fossil fuel industry to stop putt… https://t.co/sc95hkrznV,Cory A. Booker ,D,NJ 
188,Minority-owned businesses often face uphill challenges getting access to capital &amp; training. These disparities have… https://t.co/DQbLXlzsqa,Cory A. Booker ,D,NJ 
189,My heart breaks for Vanessa Guillén and her family—they deserve justice and accountability for her heinous murder.… https://t.co/daSZzu2U62,Cory A. Booker ,D,NJ 
190,"Glad to hear you’re doing well, @BillPascrell. I would expect nothing less from one of the toughest fighters New Je… https://t.co/cinJCi74uF",Cory A. Booker ,D,NJ 
191,US meatpacking companies lobbied Trump to keep their plants open during a pandemic—putting workers’ lives at risk—i… https://t.co/Ktr9Cjwsv2,Cory A. Booker ,D,NJ 
192,The health &amp; safety of college athletes should be always be paramount. Our bill would ban the use of #COVID19 liabi… https://t.co/uTafHwHoiX,Cory A. Booker ,D,NJ 
193,Today we’re reminded that we owe a debt for our freedoms that we can’t pay back—we have an obligation to pay them f… https://t.co/DVhDdiH0tv,Cory A. Booker ,D,NJ 
194,"Large factory farms are harmful to public health, farmers, animals &amp; the environment—and are breeding grounds for a… https://t.co/QZDjLqXRX7",Cory A. Booker ,D,NJ 
195,"Excited to see this incredible documentary about one of our country’s great heroes, the legendary @RepJohnLewis. Pl… https://t.co/Qjh5wI6Hoo",Cory A. Booker ,D,NJ 
196,RT @AFJustice: .@SenBooker is right: our federal judiciary would be stronger if we had more racial and professional diversity on the federa…,Cory A. Booker ,D,NJ 
197,RT @foe_us: Thank you @SenWarren @SenBooker for calling out slaughterhouses for putting workers' lives at risk so Big Ag execs could contin…,Cory A. Booker ,D,NJ 
198,56 years ago today the Civil Rights Act of 1964 was signed making it unlawful to discriminate against any individua… https://t.co/Tj6DTMCzh3,Cory A. Booker ,D,NJ 
199,"Over 700,000 Americans living in our nation’s capital—over 60% of whom are people of color—don’t have a vote in Con… https://t.co/LFpl1Ck7Vp",Cory A. Booker ,D,NJ 
0,"Amnesty International does critical work to protect human rights around the world, and I am disappointed that its i… https://t.co/TnHxpQgJKz",Robert Menendez ,D,NJ 
1,Stay-at-home orders were necessary to flatten the curve. But economic pain has forced restaurants to close up shop… https://t.co/DEdtvyJENI,Robert Menendez ,D,NJ 
2,"President Trump has been in office for 1,348 days. And he’s done absolutely NOTHING to help borrowers drowning in s… https://t.co/q5gmaRzL91",Robert Menendez ,D,NJ 
3,"RT @RepSherrill: We were horrified when we heard the news of the murder of Judge Salas’ son Daniel, and the shooting of her husband, Mark.…",Robert Menendez ,D,NJ 
4,RT @NJTVNews: Lawmakers propose ways to protect federal judges. @hillnjtv reports.  https://t.co/g7QzHMMeTX | @RepSherrill @CoryBooker @Sen…,Robert Menendez ,D,NJ 
5,RT @NJTVNews: Democrats decry Trump's late-term Supreme Court nominee. @CruzNJTV reports. https://t.co/djdi65Qpgs | @corybooker @SenatorMen…,Robert Menendez ,D,NJ 
6,"The Daniel Anderl Judicial Security &amp; Privacy Act, which I’m introducing with @SenBooker &amp; @RepSherrill, will help… https://t.co/muDaJKx5WW",Robert Menendez ,D,NJ 
7,I made a personal commitment to Judge Salas that I would put forth legislation to better protect the men and women… https://t.co/bgeU90zluK,Robert Menendez ,D,NJ 
8,Must-read from @MikeKellyColumn on Justice Ginsberg’s work to help Abbe Seldin win the right play on the all-boys T… https://t.co/0vDQkoF7fi,Robert Menendez ,D,NJ 
9,RT @uscensusbureau: Patricia sabe que debe responder al censo para no perder beneficios en su comunidad. Si tú no has llenado el #Censo2020…,Robert Menendez ,D,NJ 
10,RT @uscensusbureau: Responding to the #2020Census is required by law. Time is running out. Don’t miss your chance to shape your future. Res…,Robert Menendez ,D,NJ 
11,"I strongly condemn Azerbaijan’s attack on Nagorno Karabakh, yet another act of aggression supported by Turkey. The… https://t.co/HeM8vaYFFU",Robert Menendez ,D,NJ 
12,Wishing a blessed #YomKippur and an easy fast to those observing in New Jersey and around the world. Gmar chatimah tovah.,Robert Menendez ,D,NJ 
13,RT @SenatorMenendez: Let’s be clear: The nomination of Amy Coney Barrett puts President Trump and Mitch McConnell within reach of tearing h…,Robert Menendez ,D,NJ 
14,"While #Turkmenistan celebrates Independence Day this week, its citizens detained for peaceful activism remain behin… https://t.co/KDAw7pzf1k",Robert Menendez ,D,NJ 
15,My full statement: https://t.co/uLsq5BFWkF,Robert Menendez ,D,NJ 
16,"The American people deserve—and rightly expect—a voice in this process.

They must speak up with their voices and their votes.",Robert Menendez ,D,NJ 
17,"There is too much at stake, not only for important issues like health care, reproductive rights, worker and immigra… https://t.co/cZcZ1quZLs",Robert Menendez ,D,NJ 
18,This is nothing less than a cynical power grab in the midst of an election in which they fear that the will of the… https://t.co/SDpfu7c7Ha,Robert Menendez ,D,NJ 
19,Let’s be clear: The nomination of Amy Coney Barrett puts President Trump and Mitch McConnell within reach of tearin… https://t.co/i0UTWJdmj1,Robert Menendez ,D,NJ 
20,"RT @SenFeinstein: While some companies have banned the sale firearms and ammunition on their websites, the problem persists. @SenatorMenend…",Robert Menendez ,D,NJ 
21,My full statement on the OIG investigation into the State Department’s rescission of the IWOC award finalist status… https://t.co/GkUx6jC2E5,Robert Menendez ,D,NJ 
22,"Sec. Pompeo should have honored a courageous journalist willing to stand up to Kremlin propaganda. Instead, his dep… https://t.co/qXdIRqzd3e",Robert Menendez ,D,NJ 
23,"In 2014, #HispanicHeritageMonth attendees saw @JorgeRamosNews grace the stage—a world-class newsman and living lege… https://t.co/rxnA6aY9bX",Robert Menendez ,D,NJ 
24,RT @YahooFinance: Highlight: @SenatorMenendez: “What worries me deeply… [is] that the president said... we need to get the Supreme Court Ju…,Robert Menendez ,D,NJ 
25,New Jersey’s @177thFW has been a crucial player in our battle against #COVID19. Thank you for your service and brav… https://t.co/5x9z8MoN8P,Robert Menendez ,D,NJ 
26,"Thank you former Federal Reserve Chair Janet Yellen for supporting the National #CoronavirusCommission Act!

Find o… https://t.co/gk097rxE4J",Robert Menendez ,D,NJ 
27,RT @NJTVNews: Watch: U.S. Sen. Bob Menendez says investigate COVID response. https://t.co/pgnbkvoRSx | @BriVannozziNJTV @SenatorMenendez,Robert Menendez ,D,NJ 
28,Nobel Laureate Prime Minister Abiy must demonstrate he is genuinely committed to a democratic transition. Showing r… https://t.co/2LVdOFbs3T,Robert Menendez ,D,NJ 
29,Thank you former Homeland Security Secretary Michael Chertoff for supporting the National #CoronavirusCommission Ac… https://t.co/hu5KlnT9Q7,Robert Menendez ,D,NJ 
30,"RT @missy_ryan: Proposed law from Democratic Sens. @SenatorMenendez, @
@timkaine &amp; @SenatorLeahy would strengthen human rights/civilian pro…",Robert Menendez ,D,NJ 
31,"Thank you former Homeland Security Secretary Jeh Johnson for supporting the National #CoronavirusCommission Act!

F… https://t.co/G6vOSbfW0Z",Robert Menendez ,D,NJ 
32,RT @thearcofnj: Thank you @SenatorMenendez  for including the experiences of people with intellectual and developmental disabilities as par…,Robert Menendez ,D,NJ 
33,"The U.S. should support partners and friendly countries in their legitimate defense needs, and we should be able to… https://t.co/49QPV4NGkb",Robert Menendez ,D,NJ 
34,"Safeguarding and prioritizing basic #HumanRights in lethal arms sales is not just a moral imperative.

It is a fund… https://t.co/jEefcGsczv",Robert Menendez ,D,NJ 
35,"BREAKING: Just introduced the SAFEGUARD Act with @SenatorLeahy &amp; @TimKaine, a common sense reform to make certain n… https://t.co/RGBQnEcwHS",Robert Menendez ,D,NJ 
