,tweet,politican,Party,State
175,"“I like people that weren't captured.”

That’s what Donald Trump said about John McCain in 2015.

But I’m 𝒔𝒖𝒓𝒆 the… https://t.co/E4ABeEBHPC",Charles E. Schumer ,D,NY 
176,"185,000 deaths. 6M positive cases.

But here's what a Republican insider said about the Trump administration:

“It… https://t.co/IotJleOlox",Charles E. Schumer ,D,NY 
177,"“I like people that weren't captured” —Donald Trump, 2015

But sure he didn’t call war heroes “losers” and “suckers"" https://t.co/0gsZPTIIOV",Charles E. Schumer ,D,NY 
178,"Highest unemployment since the Great Depression

Worst public health crisis since 1918

But Trump's embraced a hard… https://t.co/7VVGt36paf",Charles E. Schumer ,D,NY 
179,This is a ridiculous statement. It would make more sense with a laugh track. https://t.co/oeeudGn8qe,Charles E. Schumer ,D,NY 
180,"It's September 3rd, and President Trump still doesn’t have an adequate national testing strategy.

https://t.co/NI4XkgnByH",Charles E. Schumer ,D,NY 
181,"All Americans want a safe and effective vaccine as soon as possible, but if these important life and death decision… https://t.co/QmyJTO5XIh",Charles E. Schumer ,D,NY 
182,Too much evidence points to the Trump admin pressuring FDA to approve a vaccine by Election Day to boost the presid… https://t.co/Ec3jEly1Qr,Charles E. Schumer ,D,NY 
183,"What happened to Daniel Prude is wrong.

His tragic death requires full accountability for any and all wrong-doing… https://t.co/q8475hLjK1",Charles E. Schumer ,D,NY 
184,"The Republicans are moving even further in the wrong direction on COVID relief

Sen. McConnell and the White House… https://t.co/HtAaXKQTFU",Charles E. Schumer ,D,NY 
185,"President Trump and Attorney General Barr just keep lying about voter fraud.

But that doesn’t change the facts:

V… https://t.co/WGgBUdpRlT",Charles E. Schumer ,D,NY 
186,"We’ve had more than 185,000 American deaths from COVID.

We've surpassed an astonishing 6 million positive cases.… https://t.co/DIlTeYy1lO",Charles E. Schumer ,D,NY 
187,"Under Pres. Trump’s failed leadership:

America today has the worst record battling COVID-19 in the world

Our fata… https://t.co/a1JgXtjLhy",Charles E. Schumer ,D,NY 
188,"Republicans may call their COVID-relief proposal “skinny,” but it'd be more appropriate to call it “emaciated”

The… https://t.co/jFKKeFGlge",Charles E. Schumer ,D,NY 
189,"It is past time for the CDC and FDA to stand up to President Trump’s dangerous interference in fighting COVID

We’r… https://t.co/I1HNqOD8JH",Charles E. Schumer ,D,NY 
190,"Attorney General Bill Barr has shown us that he's a liar.

He's shown us that he's a threat to democracy.

And he's… https://t.co/RtpDkIKCCC",Charles E. Schumer ,D,NY 
191,"Tom Seaver was one of the greatest pitchers of my lifetime. Hall of Famer. The greatest Met, and a beloved Yankees… https://t.co/a3xtfnaHP4",Charles E. Schumer ,D,NY 
192,"We will not allow President Trump’s malicious infantile ways to hurt New York City.

Instead of these foolish stunt… https://t.co/Cq2771qYB6",Charles E. Schumer ,D,NY 
193,President Trump’s Executive Order to delay the payroll tax this year will leave workers with a huge tax debt next A… https://t.co/dYVLG2T3c2,Charles E. Schumer ,D,NY 
194,"Make no mistake: President Trump is working to defund Social Security.

Senate Democrats are fighting to stop it.",Charles E. Schumer ,D,NY 
195,"Employers have refused to go along with this Trump plan. They’ve called it unworkable.

So now President Trump is t… https://t.co/1vwe3TYYxa",Charles E. Schumer ,D,NY 
196,"It's September 2nd, and President Trump still doesn’t have an adequate national testing strategy.",Charles E. Schumer ,D,NY 
197,Over 40 million Americans are at risk of eviction—yet Republicans refuse to recognize the needs of working families… https://t.co/uK14XolaxE,Charles E. Schumer ,D,NY 
198,RT @Ravens: Ravens players and staff signed a letter to Sen. Mitch McConnell urging him to bring the George Floyd Justice in Policing Act o…,Charles E. Schumer ,D,NY 
199,"RT @SenStabenow: It’s September 1 &amp; the Trump Administration still doesn’t have a national testing strategy. 
 
@SenSchumer and I raised th…",Charles E. Schumer ,D,NY 
0,"My heart goes out to the victims of last night's terrible mass shooting and their families.
 
Please keep the wound… https://t.co/OcUmkiJASm",Sherrod Brown ,D,OH 
1,"I put out a plan in MARCH for exactly this:
 
mobilizing American manufacturing to scale up PPE production and prot… https://t.co/46AS4mfNri",Sherrod Brown ,D,OH 
2,"Why isn't any of this a reality, in the most wealthy country in the world with our vast manufacturing talent?
 
Her… https://t.co/HxHrozcMYl",Sherrod Brown ,D,OH 
3,Imagine how much safer our country would be if every health care worker could get an N95 mask.,Sherrod Brown ,D,OH 
4,Imagine how much safer our country would be if every bus driver could get an N95 mask.,Sherrod Brown ,D,OH 
5,Imagine how much safer our country would be if every teacher could get an N95 mask.,Sherrod Brown ,D,OH 
6,We should not fill this Supreme Court vacancy until the American people have a chance to make their voices heard in… https://t.co/XDnSTVg0j6,Sherrod Brown ,D,OH 
7,"RT @letamericavote: As a former Ohio Secretary of State, @sensherrodbrown knows a few things about running elections. Listen to him: “Your…",Sherrod Brown ,D,OH 
8,RT @SenKamalaHarris: “My most fervent wish is that I will not be replaced until a new president is installed.” – Justice Ruth Bader Ginsbur…,Sherrod Brown ,D,OH 
9,"RT @SenDuckworth: As Commander in Chief, Donald Trump is supposed to be safeguarding our troops and looking out for our military families.…",Sherrod Brown ,D,OH 
10,@Larrydn22 @GovMikeDeWine @FrankLaRose 👇 https://t.co/RxJedcbZge,Sherrod Brown ,D,OH 
11,"The American people deserve a voice in the momentous decision we now face. 

We must wait for their choice to lead… https://t.co/Hhe9l7QrVU",Sherrod Brown ,D,OH 
12,"Rest in peace, Ruth Bader Ginsburg.

I pray that the same force of principles to which Justice Ginsburg held hersel… https://t.co/hsOxNSZZFh",Sherrod Brown ,D,OH 
13,RT @SenateDems: Happy #RoshHashanah to the Jewish community across the country and around the world. To a healthy and sweet New Year. Shana…,Sherrod Brown ,D,OH 
14,NEW - My colleagues and I are calling on Ohio Secretary of State LaRose to COMPLY with the COURT RULING directing h… https://t.co/V6sH0RjLXr,Sherrod Brown ,D,OH 
15,RT @SenatorHassan: The POW/MIA flag should fly atop the White House every day – but the Trump administration relocated it earlier this year…,Sherrod Brown ,D,OH 
16,@RichCordray - I think you would have gotten this one.,Sherrod Brown ,D,OH 
17,"From @Jeopardy last night.
 
CATEGORY: U.S. Senator Rhyme Time.
 
Think you know the answer? 👀 https://t.co/zqx8V9GWy1",Sherrod Brown ,D,OH 
18,"Our schools desperately need federal funding, and it should NOT be tied to physically returning to the classroom.… https://t.co/WoBXK5P6bQ",Sherrod Brown ,D,OH 
19,RT @Larrydn22: Hey @FrankLaRose why do we only have 1 drop box per county in Ohio? Doesn’t seem fair and equal to all people,Sherrod Brown ,D,OH 
20,@Larrydn22 @FrankLaRose Couldn’t agree more. I called on Secretary LaRose to allow multiple drop boxes in every cou… https://t.co/Hx16ct5570,Sherrod Brown ,D,OH 
21,"Ahead of tonight's #BattleForOhio, wishing the @NFL a happy 100th birthday on behalf of Ohio's football fans.
 
As… https://t.co/kxYify5oP1",Sherrod Brown ,D,OH 
22,RT @RepMarciaFudge: Reminder: A second round of stimulus checks and an extension of federal unemployment benefits have been sitting on Mitc…,Sherrod Brown ,D,OH 
23,"RT @afa_cwa: AFA Flight Attendants, @TWU556, labor allies and activists in #Cleveland thanked @SenSherrodBrown for supporting an extension…",Sherrod Brown ,D,OH 
24,"RT @SenSherrodBrown: When the Trump Administration fined the world's largest pork processor just $10 per infected worker, they sent a clear…",Sherrod Brown ,D,OH 
25,"RT @RonWyden: In light of this disgusting abuse of corporate power, @SenSherrodBrown and I are calling on Amazon to end these invasive prac…",Sherrod Brown ,D,OH 
26,"Congratulations to Julia Reichert and Steven Bognar on their Emmy for directing American Factory.
 
Thank you for t… https://t.co/kUEsnTChlM",Sherrod Brown ,D,OH 
27,RT @SenatorTomUdall: I am standing firm with @senatedems to restore unemployment assistance at $600 dollars per week as Republicans refuse…,Sherrod Brown ,D,OH 
28,"When the Trump Administration fined the world's largest pork processor just $10 per infected worker, they sent a cl… https://t.co/zk39D2D0Op",Sherrod Brown ,D,OH 
29,"NEW GAO REPORT CONFIRMS - when small, Midwestern farms needed help, the Trump Admin overwhelmingly favored wealthy… https://t.co/en3GHElSnY",Sherrod Brown ,D,OH 
30,Reminder: unions save lives. https://t.co/Dfem8mqa5Y,Sherrod Brown ,D,OH 
31,Airline workers need our help. I stand with the flight attendants and AFA members who rallied today in Cleveland fo… https://t.co/T3x3hQmKwG,Sherrod Brown ,D,OH 
32,"Trump's Fed Board nominee Judy Shelton would be a disaster for workers and our economy.
 
This isn’t a partisan iss… https://t.co/LNZHFQV3rG",Sherrod Brown ,D,OH 
33,"RT @afa_cwa: Thanks for fighting for #ReliefNOW, @SenSherrodBrown! Flight attendants from United, Delta, Southwest rallied today in Clevela…",Sherrod Brown ,D,OH 
34,And all of this is happening while President Trump and Postmaster DeJoy are sabotaging our postal system and delayi… https://t.co/hONGHVX8f0,Sherrod Brown ,D,OH 
35,"We also asked LaRose to use his authority to prepay return postage on ballots. 

Instead, he REFUSED and passed the… https://t.co/vrQWepU3E5",Sherrod Brown ,D,OH 
36,"Today, a judge AGREED with us. 

In his ruling, he said LaRose’s decision to limit drop boxes amid a pandemic and p… https://t.co/pHX1d64ifn",Sherrod Brown ,D,OH 
37,My colleagues and I called on Ohio Secretary of State LaRose to support providing more than one secure ballot drop… https://t.co/87fyFVspDi,Sherrod Brown ,D,OH 
38,"⚠ THREAD -

We need to make it as easy as possible for Ohioans to cast their ballot SAFELY this November. 

But Rep… https://t.co/UJJaLyV3v6",Sherrod Brown ,D,OH 
39,RT @BetterMarkets: Join @SenSherrodBrown and Better Markets' Dennis Kelleher tomorrow afternoon for a discussion on financial reform and ho…,Sherrod Brown ,D,OH 
40,"It's time to end the corporate business model that treats workers as expendable.

I outlined how corporations must… https://t.co/5N8q3Z1Okr",Sherrod Brown ,D,OH 
41,"In the 50 years since Milton Friedman's free market manifesto, corporate profits have soared, worker productivity h… https://t.co/V3htF5hl9h",Sherrod Brown ,D,OH 
42,Join me TUESDAY for a discussion on how we can build an economy that’s fair for workers👇 https://t.co/bOx6BXMhB0,Sherrod Brown ,D,OH 
43,OHIOANS: state officials meet Monday to decide whether to pre-pay for the return postage on our absentee ballots.… https://t.co/GFCFp0awCy,Sherrod Brown ,D,OH 
44,Thousands of Ohioans in Athens County won’t be able to watch their hometown hero @JoeyB’s NFL debut tomorrow with t… https://t.co/llogSMvv1P,Sherrod Brown ,D,OH 
45,"Over 1,200 workers infected &amp; four died from COVID-19 at Smithfield's plant this spring.
 
The Trump Admin FINALLY… https://t.co/APKt3O9rQS",Sherrod Brown ,D,OH 
46,"We will #NeverForget the men and women who lost their lives, nor the courage and sacrifice of our first responders… https://t.co/OQxZArwjWT",Sherrod Brown ,D,OH 
47,"NEW: A top Trump official robbed taxpayers of nearly $5 million and spent it on...
 
...image consultants, to boost… https://t.co/GQ6kNrw7PE",Sherrod Brown ,D,OH 
48,Mitch McConnell’s emaciated proposal was a failure from the start. It didn't provide the support Ohioans need.… https://t.co/e35ZRFnppT,Sherrod Brown ,D,OH 
49,"Today is #WorldSuicidePreventionDay.
 
COVID-19 has added stress and anxiety to so many people's lives - take time… https://t.co/le4tfg2YZ9",Sherrod Brown ,D,OH 
50,"RT @TweetingGeet: .@SenSherrodBrown: ""I hear my millionaire colleagues on the Senate floor say, 'That $600 a week, we shouldn't be giving t…",Sherrod Brown ,D,OH 
51,"For Ohioans like Matthew Urch, $600 in federal unemployment assistance was the difference between paying the bills… https://t.co/JteLnqS7GQ",Sherrod Brown ,D,OH 
52,"""I wanted to always play it down.""
 
This is the definition of President Trump's phony populism:
 
He’s gaslighting… https://t.co/MKwfLsNDJT",Sherrod Brown ,D,OH 
53,"RT @SenDuckworth: By not responding to the #2020Census, your hometown will miss out on much-needed federal dollars for the next decade.…",Sherrod Brown ,D,OH 
54,"The ""emaciated"" McConnell proposal isn't going to help families keep food on the table.

We need to take care of wo… https://t.co/lqZIEC6Fqh",Sherrod Brown ,D,OH 
55,"Take a look.👇

When corporate interests crushed unions, they crushed workers' ability to negotiate for better pay.… https://t.co/0SDL0bSP5k",Sherrod Brown ,D,OH 
56,American workers have ALWAYS powered this country - from the 19th century labor movement to the frontlines of today… https://t.co/fKlb0EfkET,Sherrod Brown ,D,OH 
57,"Absolutely heartbreaking - Cleveland Police have lost two of its finest.

Connie and I are praying for the families… https://t.co/uyolWF9AcT",Sherrod Brown ,D,OH 
58,"Our service members and veterans know the truth, because it's plain to see:
 
President Trump will never understand… https://t.co/BZUq6DNENU",Sherrod Brown ,D,OH 
59,"President Trump repeatedly attacked and retaliated against Lieutenant Colonel Alexander Vindman, who spent his enti… https://t.co/OjuQRtoGU8",Sherrod Brown ,D,OH 
60,"President Trump attacked a Gold Star family, whose son Humayan paid the ultimate sacrifice for our country - with a… https://t.co/KtqMHjmRCW",Sherrod Brown ,D,OH 
61,"President Trump called Senator John McCain, an American war hero, a ""loser"".
 
He said, ""I like people who weren't… https://t.co/YtS5qnmVkk",Sherrod Brown ,D,OH 
