,tweet,politican
137,Today the Senate will confirm a Director for the National Counterintelligence and Security Center. Our domestic fig… https://t.co/1sHGeUyFvG,McConell
138,"Nurses in #Kentucky and across America are rushing toward the sick, washing their hands until they bleed, and worki… https://t.co/5KwM3gal4x",McConell
139,Teachers in #Kentucky and across America are adapting to online learning and continuing to educate young minds. The… https://t.co/d2UTTfXeio,McConell
140,I want to thank the staff who worked hard to support the Senate’s remote work and the experts who are helping us sa… https://t.co/Xc7sRDwRzn,McConell
141,The Senate is back in session because we have critically important work to do for the nation. Our bosses are the Am… https://t.co/Gdt0J3ubth,McConell
142,"All across America, essential workers are following expert advice and taking new precautions while they continue re… https://t.co/T2Z1aT17if",McConell
143,I am grateful to all the dedicated professionals who have worked to develop solutions so the Senate can smartly and… https://t.co/4l3SzXlDSe,McConell
144,"ICYMI 🎙️: I joined @kilmeade to discuss liability protections for frontline workers, reconvening the Senate next we… https://t.co/DZ1sT0Zmhv",McConell
145,We need to provide protection – litigation protection – for those who have been on the front lines. And we have to… https://t.co/nnAKijmS5T,McConell
146,TUNE IN 📺: I will be joining Neil Cavuto on @FoxNews ~4:45 PM EST to discuss the Senate agenda.,McConell
147,"ICYMI️: I joined the @GuyBensonShow to discuss the Senate reconvening on May 4th, keeping our focus on COVID-19 rel… https://t.co/JuNEI41aTA",McConell
148,"TUNE IN: I will be joining the @GuyBensonShow
 at ~3:30 PM ET to discuss the Senate reconvening and Senate Republic… https://t.co/05gO2yMXLi",McConell
149,The Senate must focus on concrete steps to strengthen our response to this crisis. The American people do not need… https://t.co/EVLce0EGok,McConell
150,"If it is essential for doctors, nurses, healthcare workers, truck drivers, grocery-store workers, and other brave A… https://t.co/3jFdTufbEl",McConell
151,"Thanks to the Paycheck Protection Program, more businesses like The Cheddar Box Cafe in Kentucky, will be able to k… https://t.co/pDiZjxhTL4",McConell
152,"This new bill strengthens some of the most important parts of the CARES Act, especially the popular Paycheck Protec… https://t.co/jlz9z6odRG",McConell
153,The Senate's historic CARES Act is the largest rescue package in American history. It is already sending hundreds o… https://t.co/eAG8yWeQjJ,McConell
154,.@POTUS just signed our latest relief bill. It expands funding for saving small businesses and protecting Americans… https://t.co/Mh13Tzii2N,McConell
155,"Historic, tragic layoffs continue to pile up nationwide. This pandemic has erased a decade of job creation in just… https://t.co/qXQmdA6sxN",McConell
156,ICYMI 📺: I joined @FoxNews with @BillHemmer to discuss yesterday’s Senate vote to replenish the Paycheck Protection… https://t.co/ukzjXZdZV2,McConell
157,TUNE IN 📺 to @FoxNews. I will be joining @BillHemmer soon to discuss Senate Republicans’ successful effort to reple… https://t.co/BcRkTK7ogb,McConell
158,ICYMI🎙️: I joined @hughhewitt to discuss Senate Republican's victory yesterday on more legislation to help American… https://t.co/RauC1ws1gQ,McConell
159,Martin Lee is an old friend of mine. He’s a brave and steady voice for the freedom and autonomy of Hong Kong. The a… https://t.co/9PKC9u2j8F,McConell
160,I’m proud of Congress’s new bipartisan agreement. I am just sorry that Democrats shut down emergency support for Ma… https://t.co/hbuoAJ11Zy,McConell
161,I am encouraged that Democrats have finally agreed to reopen the Paycheck Protection Program and abandon a number o… https://t.co/Jjcu2QnQUj,McConell
162,It’s been four days since the Paycheck Protection Program ran dry. Republicans have been trying to fund this job-sa… https://t.co/4pTKmb0r9s,McConell
163,These outrageous arrests are just one more example of Beijing’s shameful efforts to strangle the freedom and autono… https://t.co/zFlV2URFzl,McConell
164,The Chinese Communist Party should not be allowed to use a pandemic — which they exacerbated through secrecy and in… https://t.co/rAD4Fl4ErI,McConell
165,The Paycheck Protection Program ran dry on Thursday and Democrats continue to block more funding. Democrats must le… https://t.co/4EnDuP0M5n,McConell
166,"Chairman @MikeCrapo will coordinate Senate-wide oversight of the historic CARES Act, and I am appointing @SenToomey… https://t.co/a8KCCfqqZf",McConell
167,Twenty million Americans have lost their jobs in one month. We badly need the bipartisan Paycheck Protection Progra… https://t.co/s8pYAkvMCl,McConell
168,"Five million more Americans lost their jobs just last week.

That makes 20 million layoffs in one month.
 
American… https://t.co/0hohxX6dmm",McConell
169,"Even now, Senate Democrats are still blocking funding for the Paycheck Protection Program. 
 
It is surreal to see… https://t.co/rOtewntBPh",McConell
170,"One week ago, I warned that the Paycheck Protection Program was running out of money and tried to a pass clean fund… https://t.co/1zdr7h202I",McConell
171,Republicans tried to pass more money for Americans’ paychecks last week. Democrats blocked it. Speaker Pelosi said… https://t.co/I2seNGlOBj,McConell
172,"Millions more Americans are losing their jobs every week. Absolutely crushing.
 
Republicans have spent a week tryi… https://t.co/KEIgBcvbLf",McConell
173,The cost of continued Democratic obstruction on the Paycheck Protection Program will be pink slips and shuttered bu… https://t.co/5Y3r6rSYyu,McConell
174,The Paycheck Protection Program will run out of money in a matter of hours. It has been stunning to watch our Democ… https://t.co/Ba8g1OVT7Z,McConell
175,ICYMI🎤: I joined @FRCdc Washington Watch with Tony Perkins to discuss our work on the coronavirus crisis and the im… https://t.co/sYP4gHUysB,McConell
176,TUNE IN🎤: I will be speaking to @FRCdc Washington Watch with Tony Perkins at ~5:00 pm to discuss the coronavirus cr… https://t.co/qmrl0gV2RT,McConell
177,Clean funding for worker pay in a crisis should not be controversial. I hope our Democratic colleagues will let Con… https://t.co/N6k8c6SMe7,McConell
178,"Last week, Democrats objected to a clean funding increase for the crucial Paycheck Protection Program – even though… https://t.co/D55fTexnLU",McConell
179,"Today, even at a distance, Christians are united by the triumph of the Resurrection. I wish my fellow Kentuckians a… https://t.co/BrNJ5cpD6C",McConell
180,Exactly. Elaine and I will be celebrating Easter at home. I encourage all Kentuckians to do likewise and to follow… https://t.co/oEnDH1IT2c,McConell
181,"Grateful for this strong, eloquent ruling defending Kentuckians’ religious liberty from Judge Justin Walker, @POTUS… https://t.co/undDt9QLKL",McConell
182,I issued the following statement with @GOPLeader on the urgent need to replenish the Paycheck Protection Program. T… https://t.co/OfcPAPoos5,McConell
183,"Small business layoffs spiked 1,000% last month. 10% of the U.S. workforce is now jobless. This is no time for poli… https://t.co/vSFmKZpiXG",McConell
184,"Thanks to the CARES Act, healthcare providers that participate in the Medicare program will receive a direct deposi… https://t.co/R4hcgo8kyL",McConell
185,We just found out that 16 million Americans have been laid off in three weeks. A staggering 10% of the labor force… https://t.co/IFcOiP1NQP,McConell
186,"Senate Democrats just blocked urgent money for a popular, bipartisan job-saving program which they themselves liter… https://t.co/trnL6B5Ote",McConell
187,I hope none of my colleagues object to my request for these urgently-needed funds. There is no reason why this bipa… https://t.co/zDrMWd51q8,McConell
188,Ten million Americans were laid off in just the last two weeks. Tomorrow morning will likely bring another historic… https://t.co/Hv2LIoA52J,McConell
189,"If we want to act fast, Congress has to focus. There is no realistic chance that another sprawling bill which alloc… https://t.co/VrEAxv3Q4H",McConell
190,"Nobody thinks tomorrow will be the Senate’s last word on COVID-19. Other crucial parts of the CARES Act, like its h… https://t.co/lv5ly6YtTA",McConell
191,"Tomorrow morning, I’ll ask unanimous consent to pass standalone emergency funding for the hugely popular Paycheck P… https://t.co/SiFwXwZkIu",McConell
192,"The Restaurant Workers Relief Program was created to serve fellow Kentuckians in Louisville. Now, it’s expanding to… https://t.co/Wl0CM5fH1b",McConell
193,"God’s Pantry has been busy during the coronavirus pandemic, and the @kentuckyguard has been there to help, packing… https://t.co/VFl0H9H8eZ",McConell
194,RT @SRCC: Jobs are literally being saved as we speak. But Congress needs to act with speed and focus to ensure that the Paycheck Protection…,McConell
195,I will work with Secretary Mnuchin and Leader Schumer and hope to approve further funding for the Paycheck Protecti… https://t.co/1wmBI4DeFL,McConell
196,"Even as the CARES Act continues to come online, it is clear that the small-business Paycheck Protection Program wil… https://t.co/JAElRl0ed8",McConell
197,More inspiring examples of Kentuckians helping Kentuckians: Colleges and universities across the Commonwealth are s… https://t.co/wFoiQk0QiB,McConell
198,"Federal, state, and local officials in Kentucky are working overtime together to assist those in need. And citizens… https://t.co/FkQvKNLweb",McConell
199,RT @realDonaldTrump: America owes our very hard working food supply workers so much as they produce and deliver high quality food for us du…,McConell
0,#BigTech poses the biggest threat to our democracy and the Silicon Valley billionaires must be held accountable to… https://t.co/R4Nhs3Ym1e,Cruz
1,🚨@jack &amp; @Twitter’s assault on conservatives’ freedom of speech continues! This time they targeted my friend… https://t.co/Pvl2b0vmsu,Cruz
2,"RT @airandspace: Today in 1958: President Eisenhower signed the National Aeronautics and Space Act (Public Law 85–568), establishing @NASA.…",Cruz
3,Looking forward to watching @NASAPersevere liftoff at 7:50am ET tomorrow morning. Wishing all the hardworking men a… https://t.co/Gm5m8DiF4x,Cruz
