,tweet,politican,Party,State
194,Good news for Western NE: @usbr just finalized that the Gering-Fort Laramie Tunnel will receive a $2.3 million gran… https://t.co/8yn0Kql1rr,Deb Fischer ,R,NE 
195,It's encouraging news to see Nebraska small businesses receive nearly $3 billion in @SBAgov loans through the… https://t.co/FjGk6O1gXr,Deb Fischer ,R,NE 
196,I’m so pleased that @nature_org’s Nebraska project was selected for a $4.4 million award. This will assist Nebraska… https://t.co/RQIh4Y1Ds9,Deb Fischer ,R,NE 
197,I'm proud to be a part of the bipartisan task force advising @realDonaldTrump on reopening our economy. We had a pr… https://t.co/1ADOfxZwCr,Deb Fischer ,R,NE 
198,Great #PaycheckProtectionProgram success story in NE! I’m glad Steve was able to use this program to get his employ… https://t.co/oK3u9lXTrz,Deb Fischer ,R,NE 
199,I want to thank everyone at @MichaelFoods for traveling to communities in northeast Nebraska and across the United… https://t.co/AlnMruvtyR,Deb Fischer ,R,NE 
0,Committees aren't working because too many senators are more interested in making soundbite-filled speeches for TV… https://t.co/1WNdci3ts9,Ben Sasse ,R,NE 
1,"Chairman Xi’s super-hot, totally-real Canadian girlfriend found the cure! https://t.co/0SpNn7Y2mt",Ben Sasse ,R,NE 
2,"This tweet is simply drunk partisanship. Gen. Soleimani has killed hundreds and hundreds of Americans, and was acti… https://t.co/DsUiqvS85O",Ben Sasse ,R,NE 
3,https://t.co/aJqYFuRXkK https://t.co/9hSwbbQ3YP,Ben Sasse ,R,NE 
4,.@KingJames — you’re parroting communist propaganda. China is running torture camps and you know it. #GoogleUyghurs https://t.co/BExRpi02EB,Ben Sasse ,R,NE 
5,"RT @OWHnews: Sen. Ben Sasse issued a fresh statement Thursday urging Trump to reconsider President Trump his Syria policy, citing past Kurd…",Ben Sasse ,R,NE 
6,"""Congratulations to the University of Nebraska on being the first school in the nation with home stadiums in both t… https://t.co/Ff9NSKHv95",Ben Sasse ,R,NE 
7,"RT @JeffreyGoldberg: ""Higher education is in the middle of multiple, massive disruptions—and it isn’t clear that the leaders of the sector…",Ben Sasse ,R,NE 
8,"""Earmarks are a crummy way to govern and they have no business in Congress...This is an important fight and I’m gla… https://t.co/Kr7mW85lGc",Ben Sasse ,R,NE 
9,"Today’s news that the Administration is dropping steel tariffs on Canada and Mexico is great for America, great for… https://t.co/LxwVAinkCA",Ben Sasse ,R,NE 
10,Statement from Senator Ben Sasse on the tragic death of Coby Mach. https://t.co/vtzdx9tplW,Ben Sasse ,R,NE 
11,"""Condemning infanticide should be a unanimous vote. It's a basic human rights issue.""

Full video here:… https://t.co/YV24wHLwf2",Ben Sasse ,R,NE 
12,"""Despite opposition and setbacks, despite some strange rhetoric about this bill over the course of the last week, I… https://t.co/GwejgR4mlX",Ben Sasse ,R,NE 
13,"A lot of Senators spend a lot of time telling people how they fight for the little guy. Well, here’s the chance for… https://t.co/VEoqvY4E3x",Ben Sasse ,R,NE 
14,Op-Ed in @USATODAY: Don't Let Infanticide Be A Partisan Issue. https://t.co/puPAC9f8KK https://t.co/ARmeZTzZLu,Ben Sasse ,R,NE 
15,One foot in front of another – this kid’s got grit and heart. Noah is an inspiring athlete and a great Nebraskan. I… https://t.co/SrR3LzFTlC,Ben Sasse ,R,NE 
16,"In this country, all of us are created equal. If that equality means anything, surely it means that infanticide is… https://t.co/7Z2W89rqgV",Ben Sasse ,R,NE 
17,"Thousands of Americans come to DC for the #MarchForLife. This should fill us with hope. Our cause is pro-woman, pro… https://t.co/D3WzC37kbb",Ben Sasse ,R,NE 
18,Statement on reports about withdrawal from Syria: https://t.co/F1Ebt9vFJm,Ben Sasse ,R,NE 
19,"President George H.W. Bush served the American people with honor, diligence, and integrity — from his Naval service… https://t.co/8bwmOFRPiY",Ben Sasse ,R,NE 
20,"Like always, Nebraska answered the call. This time it was to ensure that a Vietnam Vet wasn’t buried alone. Hundred… https://t.co/vnise3AhSG",Ben Sasse ,R,NE 
21,"The greatest things in life are not on the battlefield, but the battlefield makes it possible for the greatest thin… https://t.co/vt12j81EAW",Ben Sasse ,R,NE 
22,Senator Sasse and Brett Kavanaugh: The Constitution Tilts Toward Liberty https://t.co/TU0iKfisLJ,Ben Sasse ,R,NE 
23,We can and we should do better than this. It's predictable now that every confirmation hearing is going to be an ov… https://t.co/itrtjYySpB,Ben Sasse ,R,NE 
24,"FINALLY, it is again a college football Saturday in Nebraska.

Scott Frost is back. Our swag is back. And, soon, a… https://t.co/BHh0qHuMVR",Ben Sasse ,R,NE 
25,"To honor John McCain’s legacy, the Senate should do something that would make both parties uncomfortable. https://t.co/BA6q7Scqwm",Ben Sasse ,R,NE 
26,https://t.co/zioCmS6nx2,Ben Sasse ,R,NE 
27,"Sasse: Putin Leaves Helsinki With A Win

https://t.co/mG4XHalB2O",Ben Sasse ,R,NE 
28,"RT @KenDilanianNBC: DNI Dan Coats, today: “We are seeing aggressive attempts (by Russia) to spread propaganda focused on hot button issues…",Ben Sasse ,R,NE 
29,The U.S. intelligence community knows that the Russian government attacked the U.S. This is not a Republican or a D… https://t.co/d13BdVUoiz,Ben Sasse ,R,NE 
30,What protests at the Supreme Court - not the White House and not Congress - tell us about our break down in basic c… https://t.co/VHKKcIx3xH,Ben Sasse ,R,NE 
31,"Full statement on Brett Kavanaugh’s nomination to the Supreme Court.

https://t.co/eisDH7Grj4 https://t.co/ME0DStDdGx",Ben Sasse ,R,NE 
32,"Full statement on Kennedy retirement and upcoming Supreme Court confirmation debate: 

https://t.co/EsKJy5QWtv https://t.co/enJDf6BQ5a",Ben Sasse ,R,NE 
33,"RT @jameswegmann: “Let's not sugarcoat it: Washington is dangerously unserious about cybersecurity.” - @BenSasse.

Read The Cybersecurity 2…",Ben Sasse ,R,NE 
34,"Charles Krauthammer and @prattprattpratt on real strength. 

Read here: https://t.co/uWJRJrlqkk",Ben Sasse ,R,NE 
35,Charles Krauthammer’s thoughtful voice and powerful work to elevate discourse in America will be missed. https://t.co/q72B4UCSae,Ben Sasse ,R,NE 
36,"My thoughts on the child separation policy.

Read here: https://t.co/rZo4dFEszM",Ben Sasse ,R,NE 
37,Full statement on G-7 trade talks: https://t.co/g4aPiNVuYB,Ben Sasse ,R,NE 
38,"RT @SenatorFischer: On the Senate floor today, I paid tribute to the life &amp; service of @NENationalGuard Sgt. First Class Tricia Jameson of…",Ben Sasse ,R,NE 
39,"#OnThisDay more than 70 years ago, Allied troops stormed the shores of France during World War II. Today, we honor… https://t.co/IzOteh92Uv",Ben Sasse ,R,NE 
40,"About those new tariffs: Europe, Canada &amp; Mexico aren't China. You don’t treat allies the same way you treat oppone… https://t.co/LOwgvQC13p",Ben Sasse ,R,NE 
41,"Today, we remember the story of a special Nebraskan monument to our fallen heroes. May this Sea of Red be a tribute… https://t.co/68330qnhL4",Ben Sasse ,R,NE 
42,Kim Jong Un is a murderous despot and habitual liar. The President made the right call to cancel this summit. If No… https://t.co/9JVqrmh1nk,Ben Sasse ,R,NE 
43,"Barbara Bush lived an extraordinary life of devotion, love, and laughter. She was a blessing to the First Family an… https://t.co/cLJjNCikrh",Ben Sasse ,R,NE 
44,It is good news that today the President directed Larry Kudlow and Ambassador Lighthizer to negotiate U.S. entry in… https://t.co/oG8KaiHwg3,Ben Sasse ,R,NE 
45,"RT @markknoller: Emerging from WH meeting on trade and agriculture, @SenSasse said @POTUS directed Trade Rep Lighthizer and Econ Advisor Ku…",Ben Sasse ,R,NE 
46,"Thank you, @NDSS, for bringing the voices of Macy, Clay, and Alijah to Capitol Hill. These kids have a lot to teach… https://t.co/JSOpa3Y4oP",Ben Sasse ,R,NE 
47,Facebook is a really big and powerful platform. Their decisions on how to police speech will have far-reaching cons… https://t.co/pQsUMuhgU1,Ben Sasse ,R,NE 
48,"Dr. Martin Luther King, Jr. persevered, even unto death, in asserting the god-given rights of all Americans.

Read… https://t.co/2tq5ILUZmd",Ben Sasse ,R,NE 
49,"He single-handedly saved millions from starvation, but most people haven’t heard of him. Today we honor Norman Borl… https://t.co/hb9aMIJQjk",Ben Sasse ,R,NE 
50,"Lots of folks in politics &amp; the media are misconstruing trade. When we talk about trade, we should remember these s… https://t.co/6u0bnDJz1U",Ben Sasse ,R,NE 
51,Total dysfunction. DC is about to add 1.3 TRILLION $ to your debt like it’s no big deal - and meanwhile both of our… https://t.co/OUDLOZzwlE,Ben Sasse ,R,NE 
52,"Thinking of these four kids, and so many others, on World Down Syndrome Awareness Day: https://t.co/VGqsYrWivj

Dig… https://t.co/OEAMe7esaK",Ben Sasse ,R,NE 
53,Full text of the letter @SenJohnMcCain and I sent seeking a coordinated NATO response to Russia.… https://t.co/rX6g63Xoxf,Ben Sasse ,R,NE 
54,"Let’s get this straight: Equifax put millions of Americans at risk, got a no-bid contract from the feds, and at lea… https://t.co/TW3O91DZN8",Ben Sasse ,R,NE 
55,Here's how steel tariffs will actually kill steel jobs. https://t.co/NzKSGpc2Ek,Ben Sasse ,R,NE 
56,Op-ed with @NEFarmBureau: We need to drop the talk of unnecessary and painful trade wars and work to protect NAFTA.… https://t.co/Pps4eYiLVq,Ben Sasse ,R,NE 
57,"We’ve tried tariffs like these a bunch of times over the last two centuries. Every time, American families have suf… https://t.co/RXm5s3woah",Ben Sasse ,R,NE 
58,Trade is great for America. It's great for American families. Trade creates jobs &amp; lowers prices for American famil… https://t.co/PF5DVdUKi9,Ben Sasse ,R,NE 
59,"#OnThisDay 151 years ago, Nebraska officially became a state. Today we celebrate the pioneers, caretakers of the la… https://t.co/5TtHMNx7AZ",Ben Sasse ,R,NE 
60,"#OnThisDay in 1980, we beat the USSR in a hockey match that is still one of sports history’s greatest upsets: the M… https://t.co/hwrQyKzSkL",Ben Sasse ,R,NE 
61,"Sports don’t just build character; they reveal it. Kudos to Rachel Mulligan, whose cross country skiing earned meda… https://t.co/MVeJ4bQUyC",Ben Sasse ,R,NE 
62,"Today we remember the ""Buffalo Soldiers"" who served at Nebraska’s Ft Robinson nearly 100 years before the Civil Rig… https://t.co/YLStugPDB2",Ben Sasse ,R,NE 
63,Honored to have @NEStatePatrol’s John Lewis as my #SOTU guest tonight. This hero went above &amp; beyond to serve his n… https://t.co/A8PPfovtQU,Ben Sasse ,R,NE 
64,"Tomorrow, hundreds of thousands will travel to Washington, D.C. from across the country to #MarchForLife. The crowd… https://t.co/KK9hJIRkuO",Ben Sasse ,R,NE 
65,The #NEBreakfast is back. Check out the 2018 dates and learn more about this 75-year-old tradition here:… https://t.co/znRnWSUxcw,Ben Sasse ,R,NE 
66,"#OnThisDay in 1888, a blizzard tore through the Great Plains, killing about 300 people, many of them children. But… https://t.co/sqfpa7uNT6",Ben Sasse ,R,NE 
67,This is national security 101: Washington should be hunting down terrorists who fund global violence with domestic… https://t.co/Is6sKAwtnA,Ben Sasse ,R,NE 
68,It’s not helpful to call the press the enemy of the American people. Here’s why. #1a https://t.co/dhiVY5ndqZ,Ben Sasse ,R,NE 
69,What this terrifying statistic tells us: we are failing to teach the First Amendment to the next generation. https://t.co/TBHz8WIf6Q,Ben Sasse ,R,NE 
70,Merry Christmas! Today we remember a Christmas miracle that happened #OnThisDay in North Platte in 1941. https://t.co/AevghkcYms,Ben Sasse ,R,NE 
71,"The First Amendment is the beating heart of the American experiment, and you don’t get to separate the five freedom… https://t.co/2gS8fbx1rX",Ben Sasse ,R,NE 
72,RT @politico: Ben Sasse calls on the Trump administration to investigate Obama actions related to Hezbollah https://t.co/Jc2cDgWJMG https:/…,Ben Sasse ,R,NE 
73,"#OnThisDay in 1891, a group of boys at a YMCA played the first-ever game of basketball. But the story is bigger tha… https://t.co/OqM5vbvQuh",Ben Sasse ,R,NE 
74,"#OnThisDay in 1777, Washington led his army into a winter encampment at Valley Forge. Why we should remember their… https://t.co/kdspo4pUgw",Ben Sasse ,R,NE 
75,CONFIRMED. The end of a long process in the Senate is just the beginning of a new chapter in Steve Grasz’s distingu… https://t.co/Tu8ZPZoCrf,Ben Sasse ,R,NE 
76,https://t.co/U78lv7qK9f,Ben Sasse ,R,NE 
77,https://t.co/I45M15Yq4y,Ben Sasse ,R,NE 
78,"#OnThisDay in 1775, we had a plan to turn stolen British guns back on the redcoats &amp; break the Siege of Boston. The… https://t.co/5puL0QpsPd",Ben Sasse ,R,NE 
79,Today we give thanks that our country was based on the premise of religious liberty. Happy Thanksgiving. https://t.co/x3aEaFDWvR,Ben Sasse ,R,NE 
80,"#OnThisDay in 1863, President Lincoln spoke timeless truths on a Civil War battlefield to unite a tired &amp; divided n… https://t.co/M8n3ojJKcM",Ben Sasse ,R,NE 
81,“The Day of Two Noons” happened #OnThisDay in 1883 – and it’s an incredible lesson in how businesses can drive nati… https://t.co/1rX8soyCRx,Ben Sasse ,R,NE 
82,The ABA isn't a neutral vetter of judges but a liberal organization that has publicly &amp; consistently advocated for… https://t.co/z8Y2wktbA4,Ben Sasse ,R,NE 
83,One way our office can serve veterans: helping them receive the service medals they have earned. Colin’s story:… https://t.co/IjJNpX4VJO,Ben Sasse ,R,NE 
84,"We owe our veterans an enduring debt of gratitude, today and every day. #VeteransDay https://t.co/UXfHtKc2ds",Ben Sasse ,R,NE 
85,Their stories help us understand the cost of freedom. Meet the #veterans of the NE Wounded Warriors Writing Worksho… https://t.co/20sjRPfscw,Ben Sasse ,R,NE 
86,"Whether it’s helping our neighbors after a natural disaster or defending American interests, Nebraskans know that w… https://t.co/b6x1xa9xiH",Ben Sasse ,R,NE 
87,"The ABA purports to be a neutral arbiter, but is frankly twisting its ratings process to drive a political agenda.… https://t.co/4UNWUmQSb2",Ben Sasse ,R,NE 
