,tweet,politican
158,Republicans tried to pass more money for Americans’ paychecks last week. Democrats blocked it. Speaker Pelosi said… https://t.co/I2seNGlOBj,McConell
159,"Millions more Americans are losing their jobs every week. Absolutely crushing.
 
Republicans have spent a week tryi… https://t.co/KEIgBcvbLf",McConell
160,The cost of continued Democratic obstruction on the Paycheck Protection Program will be pink slips and shuttered bu… https://t.co/5Y3r6rSYyu,McConell
161,The Paycheck Protection Program will run out of money in a matter of hours. It has been stunning to watch our Democ… https://t.co/Ba8g1OVT7Z,McConell
162,ICYMI🎤: I joined @FRCdc Washington Watch with Tony Perkins to discuss our work on the coronavirus crisis and the im… https://t.co/sYP4gHUysB,McConell
163,TUNE IN🎤: I will be speaking to @FRCdc Washington Watch with Tony Perkins at ~5:00 pm to discuss the coronavirus cr… https://t.co/qmrl0gV2RT,McConell
164,Clean funding for worker pay in a crisis should not be controversial. I hope our Democratic colleagues will let Con… https://t.co/N6k8c6SMe7,McConell
165,"Last week, Democrats objected to a clean funding increase for the crucial Paycheck Protection Program – even though… https://t.co/D55fTexnLU",McConell
166,"Today, even at a distance, Christians are united by the triumph of the Resurrection. I wish my fellow Kentuckians a… https://t.co/BrNJ5cpD6C",McConell
167,Exactly. Elaine and I will be celebrating Easter at home. I encourage all Kentuckians to do likewise and to follow… https://t.co/oEnDH1IT2c,McConell
168,"Grateful for this strong, eloquent ruling defending Kentuckians’ religious liberty from Judge Justin Walker, @POTUS… https://t.co/undDt9QLKL",McConell
169,I issued the following statement with @GOPLeader on the urgent need to replenish the Paycheck Protection Program. T… https://t.co/OfcPAPoos5,McConell
170,"Small business layoffs spiked 1,000% last month. 10% of the U.S. workforce is now jobless. This is no time for poli… https://t.co/vSFmKZpiXG",McConell
171,"Thanks to the CARES Act, healthcare providers that participate in the Medicare program will receive a direct deposi… https://t.co/R4hcgo8kyL",McConell
172,We just found out that 16 million Americans have been laid off in three weeks. A staggering 10% of the labor force… https://t.co/IFcOiP1NQP,McConell
173,"Senate Democrats just blocked urgent money for a popular, bipartisan job-saving program which they themselves liter… https://t.co/trnL6B5Ote",McConell
174,I hope none of my colleagues object to my request for these urgently-needed funds. There is no reason why this bipa… https://t.co/zDrMWd51q8,McConell
175,Ten million Americans were laid off in just the last two weeks. Tomorrow morning will likely bring another historic… https://t.co/Hv2LIoA52J,McConell
176,"If we want to act fast, Congress has to focus. There is no realistic chance that another sprawling bill which alloc… https://t.co/VrEAxv3Q4H",McConell
177,"Nobody thinks tomorrow will be the Senate’s last word on COVID-19. Other crucial parts of the CARES Act, like its h… https://t.co/lv5ly6YtTA",McConell
178,"Tomorrow morning, I’ll ask unanimous consent to pass standalone emergency funding for the hugely popular Paycheck P… https://t.co/SiFwXwZkIu",McConell
179,"The Restaurant Workers Relief Program was created to serve fellow Kentuckians in Louisville. Now, it’s expanding to… https://t.co/Wl0CM5fH1b",McConell
180,"God’s Pantry has been busy during the coronavirus pandemic, and the @kentuckyguard has been there to help, packing… https://t.co/VFl0H9H8eZ",McConell
181,RT @SRCC: Jobs are literally being saved as we speak. But Congress needs to act with speed and focus to ensure that the Paycheck Protection…,McConell
182,I will work with Secretary Mnuchin and Leader Schumer and hope to approve further funding for the Paycheck Protecti… https://t.co/1wmBI4DeFL,McConell
183,"Even as the CARES Act continues to come online, it is clear that the small-business Paycheck Protection Program wil… https://t.co/JAElRl0ed8",McConell
184,More inspiring examples of Kentuckians helping Kentuckians: Colleges and universities across the Commonwealth are s… https://t.co/wFoiQk0QiB,McConell
185,"Federal, state, and local officials in Kentucky are working overtime together to assist those in need. And citizens… https://t.co/FkQvKNLweb",McConell
186,RT @realDonaldTrump: America owes our very hard working food supply workers so much as they produce and deliver high quality food for us du…,McConell
187,The most important thing that we can do for our nation’s small businesses &amp; their employees is to provide them reso… https://t.co/0zHqmQ4KID,McConell
188,Senate Republicans are closely tracking the implementation of our historic CARES Act as the Administration puts it… https://t.co/18NUZLKmAX,McConell
189,I’m glad Speaker Pelosi is again standing down from efforts to use this crisis to push unrelated left-wing prioriti… https://t.co/bozP7Qj5qH,McConell
190,I am proud that President Trump’s search took him outside the Beltway and into the Bluegrass. Judge Walker is a bri… https://t.co/iej6riMHP9,McConell
191,"Judge Justin Walker, @POTUS’s choice to serve on the U.S. Court of Appeals for the D.C. Circuit, is an outstanding… https://t.co/AmaAfoFrIB",McConell
192,Every American is feeling the effects of the coronavirus. It’s a national health &amp; economic emergency that demanded… https://t.co/lJsu4KgVtN,McConell
193,I’m grateful to Kentuckians who are stepping up to show compassion and resolve. It’s because of stories like this t… https://t.co/NuEMV7aCMG,McConell
194,"House Democrats are still trying to use this crisis to push unrelated pet priorities.
 
Last week: Carbon regulatio… https://t.co/C99ymUR6ri",McConell
195,I made sure the historic CARES Act did not leave states like Kentucky behind. I am glad the first federal funds are… https://t.co/zKDMbH5Phh,McConell
196,ICYMI🎙: I joined @GuyBensonShow with @FoxNews to discuss the CARES Act. This was the third coronavirus bill that we… https://t.co/ascpK64sD2,McConell
197,TUNE IN 🎤: I will be joining @GuyBensonShow with @FoxNews at ~3:35PM. https://t.co/HC2JtVXHgB,McConell
198,"ICYMI🎤: I joined @hughhewitt today to discuss the Senate’s historic 96-0 vote to pass the Coronavirus Aid, Relief,… https://t.co/3ttlwOFYEq",McConell
199,"Today is #NationalDoctorsDay. Thank you to our American heroes who wear scrubs and masks. Who rush toward the sick,… https://t.co/JnYuN30ha8",McConell
0,"As the CCP continues to their campaign to isolate #Taiwan, we must bolster our Taiwanese allies with the support th… https://t.co/2TFVunqvKa",Cruz
1,More suspicious activity tied back to Chinese consulates in our country.  https://t.co/wRpersGadz,Cruz
2,I’m proud to honor the memory of Cuban dissident Oswaldo Payá with my bipartisan legislation and will continue to s… https://t.co/06vKxWB5X2,Cruz
3,"Tesla's new $1B 'Gigafactory' will open near Austin, with Musk calling it an 'ecological paradise' https://t.co/A2slTxa4cG via @houstonchron",Cruz
4,At @SenateForeign I urged @StateDept to release to the American public &amp; the world the truth surrounding #China's t… https://t.co/EDWum1TMed,Cruz
5,Democrats who have decided to support violent #Antifa thugs and argue that law enforcement is the enemy are wrong. https://t.co/DZNzyOvhNg,Cruz
6,"GREAT NEWS FOR TEXAS!
 
@elonmusk &amp; @Tesla have decided to build its largest assembly plant in #TX. This means more… https://t.co/AfpBbTlEj1",Cruz
7,Too many Dem politicians are turning a blind eye to Antifa’s violent hijacking of peaceful protests. Next Wednesday… https://t.co/xvua8k3NL9,Cruz
8,Democrats are neglecting their responsibility to protect the people they serve and are instead supporting the radic… https://t.co/ZFpPNxZPi5,Cruz
9,Democrats who support Leftist mobs have abandoned their oath to protect the people they serve. That’s why I introdu… https://t.co/D3lJ4Tcjk4,Cruz
10,"ICYMI yesterday at @SenateForeign and in advance of my classified briefing today, I asked the @StateDept to make th… https://t.co/ggRXIC8eQ4",Cruz
11,With the @StateDept’s decision to close the Chinese consulate in #Houston because it engaged in espionage and IP th… https://t.co/7zCGzfYmn3,Cruz
12,.@FoxNews: Sen. Cruz hits back at Dems allowing 'mob' violence: 'They're refusing to protect their own citizens' https://t.co/080PpZFkyE,Cruz
13,"RT @thehill: Sen. Ted Cruz: ""Big business, giant corporations, the media, Hollywood -- all are terrified to take on communist China."" https…",Cruz
14,"RT @michaeljknowles: “As it’s written right now, I’m not only a 'no,' I’m a 'hell no.'” 👍🇺🇸 https://t.co/LNDKQmW5pE",Cruz
15,RT @realDailyWire: ‘Hell No!’: Ted Cruz Holds Firm Against Senate GOP Leadership Over $1 Trillion Coronavirus Relief Package https://t.co/1…,Cruz
16,"RT @WSJopinion: Politicians who won’t protect people should be held accountable. My new bill will make sure they are, writes @tedcruz  http…",Cruz
17,"COMING UP 📺: I’ll be speaking with @ShannonBream on @foxnewsnight about the RECLAIM Act, legislation I introduced t… https://t.co/H2lHbhlTq6",Cruz
18,"Democrats’ comparison of American federal law enforcement agents to Chinese Communist oppressors is obscene, false,… https://t.co/dwzObqHnu3",Cruz
19,Domestic terrorists have taken over our cities. It’s time for us to take our cities back. That’s why today I introd… https://t.co/73ZZ71OOvS,Cruz
20,Oswaldo Payá dedicated his life to fighting against the evils of communism in Cuba. I’m proud to honor his legacy b… https://t.co/Fxz2382yVC,Cruz
21,"Right now, our main priority needs to be overcoming these unprecedented public health and economic crises. We don’t… https://t.co/cvqKJBlD30",Cruz
22,"As public officials, our first responsibility is to protect our fellow citizens. Any politician who chooses to igno… https://t.co/jIc80HUSXu",Cruz
23,"ICYMI on @KBTXNews: As we continue working to defeat #COVID19, Congress should be focused on long-term solutions to… https://t.co/SPrRYOu9Jj",Cruz
24,#China is the single greatest geopolitical threat facing the United States now and the foreseeable future. About to… https://t.co/MUFqueA0H7,Cruz
25,RELEASE: Sen. Cruz Introduces Bill to Hold Local Officials Liable For Allowing Violent “Autonomous Zones”,Cruz
26,".@seanhannity: CRUZ: ‘We Are Paying a Whole Lot of People to Stay Home and Not Work,’ Earn More ‘Than On the Job’ https://t.co/kBrOzRKj87",Cruz
